Unnamed: 0,grants.date,grants.agency,grants.recipient,grants.value,grants.savings,grants.link,grants.description,dt_scrape
8655,2/26/2025,Department of State,10 BILLION STRONG,20000.0,8000.0,https://usaspending.gov/award/ASST_NON_STZ20024GR0019_1900,"10 BILLION STRONG PARTNERS WITH HUDEFO FOR A ONE-YEAR PROGRAM TO TRAIN 45 WOMEN SME LEADERS AND 15 UNIVERSITY STUDENTS. THE PROGRAM INCLUDES WORKSHOPS ON BEST PRACTICES, CIRCULAR ECONOMY PRINCIPLES, AND LEVERAGING AI FOR EARLY-STAGE BUSINESS RESOURCES.",2025-04-22
8656,2/26/2025,Department of State,CYARK,87598.0,57598.0,https://usaspending.gov/award/ASST_NON_STZ20024GR0027_1900,TO BUILD LOCAL CAPACITY IN 3D DOCUMENTATION OF CULTURAL HERITAGE SITES AND PRODUCE MINI EXHIBITS FOR TANZANIA AMERICAN SPACES.,2025-04-22
8657,2/26/2025,Department of State,STEMI Makers of Africa,24506.0,10000.0,https://usaspending.gov/award/ASST_NON_STZ20024GR0029_1900,"THE PROJECT KUONGOZA DIGITAL ACCELERATOR EMPOWERS 70 WOMEN (AGED 21-40) FROM FIVE WARDS IN FOUR DISTRICTS OF MWANZA, ENHANCING BUSINESS SKILLS THROUGH DIGITAL INNOVATION, MENTORING, AND FUNDING TO HELP SCALE AND SUSTAIN THEIR VENTURES EFFECTIVELY.",2025-04-22
8658,2/26/2025,Department of State,The LaunchPad Tanzania,70000.0,70000.0,https://usaspending.gov/award/ASST_NON_STZ20024GR0042_1900,"TO AMPLIFY YOUTH AND WOMEN'S VOICES IN TANZANIA BY ENHANCING DIGITAL LITERACY, PROMOTING ONLINE SAFETY, AND BOOSTING CIVIC ENGAGEMENT THROUGH EXPANDING THE SAUTI ZAO PLATFORM, PRODUCING 12 PODCASTS, HOSTING VIRTUAL TOWNHALLS, AND IMPROVING CYBER HELPLINE",2025-04-22
8659,2/26/2025,Department of State,Redacted for PII,22030.0,22030.0,https://usaspending.gov/award/ASST_NON_STZ20024IN0014_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8660,2/26/2025,Department of State,Kibo Foundation,17885.0,17885.0,https://usaspending.gov/award/ASST_NON_SUG50024CA0028_1900,"1072244V199-OVERSEE THE EDUCATIONUSA ADVISORY FUNCTION AND MANAGEMENT OF THE OPPORTUNITY FUND PROGRAM THROUGH THE AMERICAN CENTER FOR A PERIOD OF 12 MONTHS, STARTING JULY 1, 2024, TO JUNE 30, 2025",2025-04-22
8661,2/26/2025,Department of State,Kustawi Africa Limited,10700.0,10700.0,https://usaspending.gov/award/ASST_NON_SUG50024CA0035_1900,"REMUNERATE AWE COHORT 8 PROGRAM EXTERNAL SPEAKERS, FACILITATORS, THE UPCOUNTRY PROGRAM FACILITATOR, REGIONAL COORDINATOR AND PROGRAM MANAGER",2025-04-22
8662,2/26/2025,Department of State,Kustawi Africa Limited,25340.0,15340.0,https://usaspending.gov/award/ASST_NON_SUG50024CA0036_1900,ORGANIZE AND IMPLEMENT THE ACADEMY FOR WOMEN ENTREPRENEURS (COHORT 8) 2024 FROM JULY 2024 TO JUNE 2025.  AWE COHORT 8 SHALL TARGET 100 FEMALE UGANDAN BUSINESS OWNERS AND ENTREPRENEURS IN THE CREATIVES SECTOR AGED 18 AND ABOVE.,2025-04-22
8663,2/26/2025,Department of State,SCIENCE OLYMPIAD FOUNDATION UGANDA LTD,40000.0,27280.0,https://usaspending.gov/award/ASST_NON_SUG50024CA0042_1900,"TO INSPIRE AND EQUIP SECONDARY SCHOOL LEARNERS WITH A PASSION FOR STEM THROUGH A STRUCTURED THREE STAGE PROGRAM, TEACH, BUILD, INNOVATE",2025-04-22
8664,2/26/2025,Department of State,USEA NETWORK UGANDA LIMITED,15000.0,5000.0,https://usaspending.gov/award/ASST_NON_SUG50024CA0055_1900,"TO BRING TOGETHER ALUMNI ACROSS UGANDA TO NETWORK, SOCIALIZE, SHARE KNOWLEDGE, AND DISCUSS IMPORTANT TOPICS RELEVANT TO EACH REGION.",2025-04-22
8665,2/26/2025,Department of State,Redacted for PII,18375.0,18375.0,https://usaspending.gov/award/ASST_NON_SUG50024IN0030_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8666,2/26/2025,Department of State,Redacted for PII,30000.0,30000.0,https://usaspending.gov/award/ASST_NON_SUG50024IN0031_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8667,2/26/2025,Department of State,KYAMBOGO UNIVERSITY,11170.0,11170.0,https://usaspending.gov/award/ASST_NON_SUG50025CA0002_1900,TO BUILD CAPACITY AND INCREASE DIALOGUE BETWEEN HISTORICALLY BLACK COLLEGES AND UNIVERSITIES (HBCUS) INTERNATIONAL ADVISORS AND THEIR UGANDAN COUNTERPARTS ON PATHWAYS FOR STUDENTS TO STUDY ABROAD.,2025-04-22
8668,2/26/2025,Department of State,Redacted for PII,20000.0,20000.0,https://usaspending.gov/award/ASST_NON_SUG50025IN0003_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8669,2/26/2025,Department of State,UNIVERSITY OF CHICAGO,382000.0,64717.0,https://usaspending.gov/award/ASST_NON_SUZ80020CA0143_1900,TO ORGANIZE AND CONDUCT A 2 YEAR TRAINING PROGRAM THAT WILL BRING TOGETHER MUSEUM PROFESSIONALS ACROSS CENTRAL ASIA,2025-04-22
8670,2/26/2025,Department of State,"AMERICAN COUNCILS FOR INTERNATIONAL EDUCATION: ACTR/ACCELS,",2000000.0,1293570.0,https://usaspending.gov/award/ASST_NON_SUZ80023CA0036_1900,TO SUPPORT AMERICAN COUNCILS FOR INTERNATIONAL EDUCATION IN ADMINISTERING THE EDUCATION LEADERSHIP DEVELOPMENT PROGRAM. LEVERAGING AMERICAN COUNCILS PRIOR WORK WITH TEACHERS AND ADMINISTRATORS IN UZBEKISTAN THROUGH ESN.,2025-04-22
8671,2/26/2025,Department of State,APPALACHIAN STATE UNIVERSITY,172192.0,97434.0,https://usaspending.gov/award/ASST_NON_SUZ80023CA0090_1900,"STRENGTHEN THE CAPACITY OF UZBEKISTANI NGOS, CIVIL SOCIETY, NON-PROFIT, AND CULTURAL AND EDUCATIONAL SECTOR ORGANIZATIONS /INDIVIDUALS TO ATTRACT AND APPLY FOR DIVERSE FUNDING OPPORTUNITIES THROUGH PROFESSIONAL DEVELOPMENT TRAINING.",2025-04-22
8672,2/26/2025,Department of State,Redacted for PII,38070.0,10800.0,https://usaspending.gov/award/ASST_NON_SUZ80023IN0044_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8673,2/26/2025,Department of State,Redacted for PII,22056.0,12992.0,https://usaspending.gov/award/ASST_NON_SUZ80023IN0084_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8674,2/26/2025,Department of State,Redacted for PII,22056.0,3274.0,https://usaspending.gov/award/ASST_NON_SUZ80023IN0089_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8675,2/26/2025,Department of State,"TECH4IMPACT, NODAVLAT NOTIJORAT MUASSASASI",39580.0,39580.0,https://usaspending.gov/award/ASST_NON_SUZ80024CA0056_1900,ENHANCEMENT OF WOMEN ENTREPRENEURS THROUGH THE AWE PROGRAM IN UZBEKISTAN.,2025-04-22
8676,2/26/2025,Department of State,UNIVERSITY OF CONNECTICUT,184276.0,184276.0,https://usaspending.gov/award/ASST_NON_SUZ80024CA0078_1900,TO PROVIDE GLOBAL LEADERSHIP AND ENTREPRENEURSHIP ACADEMY PARTICIPANTS A TRANSFORMATIVE LEARNING EXPERIENCE THAT DEEPENS THEIR PROFESSIONAL SKILLS AND ENHANCES THEIR LEADERSHIP ABILITIES.,2025-04-22
8677,2/26/2025,Department of State,UNIVERSITY OF WEST GEORGIA,188055.0,188055.0,https://usaspending.gov/award/ASST_NON_SUZ80024CA0083_1900,"PROVIDE A TRANSFORMATIVE EXPERIENCE FOR UZBEK YOUTH AT UNIVERSITY OF WEST GEORGIA THAT EMPHASIZES AND FOSTERS ACTIVE CITIZENSHIP, EFFECTIVE LEADERSHIP, COMMUNITY, INTEGRITY, AND COLLABORATION THROUGH INTERACTIVE DISCUSSIONS, GUEST SPEAKERS AND WORKSHOPS.",2025-04-22
8678,2/26/2025,Department of State,"AMERICAN COUNCILS FOR INTERNATIONAL EDUCATION: ACTR/ACCELS,",500000.0,491091.0,https://usaspending.gov/award/ASST_NON_SUZ80024CA0097_1900,ENGLISH SPEAKING NATION TEACHER LEADERSHIP TRAINING (ESN:TLT) WILL IMPROVE THE QUALITY OF ENGLISH LANGUAGE EDUCATION BY ENCOURAGING TEACHER LEADERSHIP AND SKILL BUILDING AMONG ESN TEACHERS AND U.S. GOVERNMENT FUNDED PROGRAM ALUMNI.,2025-04-22
8679,2/26/2025,Department of State,Civil Initiatives Support Center Fergana Branch,48700.0,33060.0,https://usaspending.gov/award/ASST_NON_SUZ80024GR0084_1900,"EMPOWER WOMEN IN THE FERGANA DISTRICT BY ENHANCING THEIR ACCESS TO EDUCATION AND ENTREPRENEURIAL TRAINING, SUPPORTING THEIR BUSINESS INITIATIVES, AND PROMOTING GENDER EQUALITY THROUGH TARGETED INFORMATION CAMPAIGNS.",2025-04-22
8680,2/26/2025,Department of State,"Muruvvat Youth and Women's Center, Navoi Region",31368.0,11168.0,https://usaspending.gov/award/ASST_NON_SUZ80024GR0101_1900,"INCREASE THE CAPACITY OF CIVIL SOCIETY ORGANIZATIONS IN NAVOI REGION WORKING WITH PEOPLE WITH DISABILITIES (15 NGOS) BY PROVIDING THEM WITH EDUCATIONAL TRAINING ON PUBLIC RELATIONS, ORGANIZATIONAL AND FINANCIAL SUSTAINABILITY, FUNDRAISING, AND MORE.",2025-04-22
8681,2/26/2025,Department of State,Redacted for PII,19050.0,19050.0,https://usaspending.gov/award/ASST_NON_SUZ80024IN0062_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8682,2/26/2025,Department of State,Redacted for PII,500.0,500.0,https://usaspending.gov/award/ASST_NON_SUZ80024IN0072_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8683,2/26/2025,Department of State,Redacted for PII,500.0,500.0,https://usaspending.gov/award/ASST_NON_SUZ80024IN0073_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8684,2/26/2025,Department of State,Redacted for PII,1400.0,0.0,https://usaspending.gov/award/ASST_NON_SUZ80024IN0091_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8685,2/26/2025,Department of State,Redacted for PII,1700.0,0.0,https://usaspending.gov/award/ASST_NON_SUZ80024IN0092_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8686,2/26/2025,Department of State,Redacted for PII,5984.0,1284.0,https://usaspending.gov/award/ASST_NON_SUZ80024IN0107_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8687,2/26/2025,Department of State,Redacted for PII,325.0,0.0,https://usaspending.gov/award/ASST_NON_SVM30023IN0320_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8688,2/26/2025,Department of State,Redacted for PII,29980.0,29980.0,https://usaspending.gov/award/ASST_NON_SVM70024IN0003_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8689,2/26/2025,Department of State,IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,199999.0,46225.0,https://usaspending.gov/award/ASST_NON_SWA80022GR0022_1900,"STRENGTHEN THE CAPACITY OF NAMIBIAN YOUTH CONTENT CREATORS BY FOCUSING ON HUMAN RIGHTS, DIVERSITY AND INCLUSION IN NAMIBIA.",2025-04-22
8690,2/26/2025,Department of State,Namibia Art Craft and Design,250000.0,62500.0,https://usaspending.gov/award/ASST_NON_SWA80023GR0012_1900,TO RENOVATE THE ALTE FESTE.,2025-04-22
8691,2/26/2025,Department of State,Muncipality of Walvis Bay,4000.0,400.0,https://usaspending.gov/award/ASST_NON_SWA80023GR0017_1900,TO COMBAT YOUTH UNEMPLOYMENT IN THE ERONGO REGION AND TO EMPOWER YOUNG LOCAL YOUTH WITH ESSENTIAL FOUNDATIONAL BUSINESS SKILLS,2025-04-22
8692,2/26/2025,Department of State,Redacted for PII,24748.0,0.0,https://usaspending.gov/award/ASST_NON_SWA80023IN0027_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8693,2/26/2025,Department of State,Leadhership Foundation,40000.0,20000.0,https://usaspending.gov/award/ASST_NON_SWA80024GR0014_1900,ACADEMY FOR WOMEN ENTREPRENEURS TRAINING AND EQUIPPING WOMEN FOR EFFECTIVE BUSINESS INITIATION AND MANAGEMENT.,2025-04-22
8694,2/26/2025,Department of State,TOLE CONSULTANCY CC,10000.0,6000.0,https://usaspending.gov/award/ASST_NON_SWA80024GR0015_1900,TO IMPLEMENT A COMPREHENSIVE YOUTH UNEMPLOYMENT EMPOWERMENT PROGRAM.,2025-04-22
8695,2/26/2025,Department of State,INCLUSIVE CYCLING INTERNATIONAL,10000.0,10000.0,https://usaspending.gov/award/ASST_NON_SWA80024GR0016_1900,THIS PROGRAM FOSTERS US-NAMIBIAN TIES BY INTRODUCING A SPORTS INITIATIVE FOR PEOPLE WITH DISABILITIES.,2025-04-22
8696,2/26/2025,Department of State,Municipality of Walvis Bay,9380.0,9380.0,https://usaspending.gov/award/ASST_NON_SWA80024GR0017_1900,"WALVIS BAY PUBLIC LIBRARY OPERATES ALONGSIDE TWO BRANCH LIBRARIES IN NARRAVILLE AND KUISEBMUND, WHICH SERVE PREVIOUSLY DISADVANTAGED NEIGHBORHOODS.  THE PROPOSAL PRESENTS PLANS TO EQUIP EACH CORNER WITH AN AMERICAN LIBRARY COLLECTION, WIRELESS INTERNET",2025-04-22
8697,2/26/2025,Department of State,Redacted for PII,22599.0,22599.0,https://usaspending.gov/award/ASST_NON_SWA80024IN0011_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8698,2/26/2025,Department of State,Redacted for PII,9997.0,4998.0,https://usaspending.gov/award/ASST_NON_SWA80024IN0020_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8699,2/26/2025,Department of State,Redacted for PII,10000.0,10000.0,https://usaspending.gov/award/ASST_NON_SWA80024IN0023_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8700,2/26/2025,Department of State,Redacted for PII,10000.0,5000.0,https://usaspending.gov/award/ASST_NON_SWA80024IN0026_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-22
8701,2/26/2025,Department of State,INSTITUTE OF INTERNATIONAL EDUCATION INC,300000.0,99367.0,https://usaspending.gov/award/ASST_NON_SYE70023CA0012_1900,TO SUPPORT IIE SCHOLAR RESCUE FUND TO SUPPORT NEW YEMENI SCHOLARS AND CURRENT IIE-SRF NEA FELLOWS.,2025-04-22
8702,2/26/2025,Department of State,Madarat Cultural Organization,63250.0,63250.0,https://usaspending.gov/award/ASST_NON_SYE70024GR0004_1900,TO STRENGTHEN ECONOMIC RESILIENCE AND FOSTER INCLUSIVE GROWTH FOR CULTURAL WORKERS IN SIX CITIES ACROSS HADRAMOUT BY CREATING SUSTAINABLE ALTERNATIVE LIVELIHOOD OPPORTUNITIES IN THE CREATIVE INDUSTRIES.,2025-04-22
8703,2/26/2025,Department of State,Studies and Economic Media Center,79673.0,79673.0,https://usaspending.gov/award/ASST_NON_SYE70024GR0005_1900,"ENHANCE MEDIA LITERACY AND COMBAT MISINFORMATION THROUGH STUDIES, TRAINING, AND SCHOOL PROGRAMS, WHILE RAISING PUBLIC AWARENESS VIA RADIO, SEMINARS, AND AWARDS. EMPOWER PEOPLE TO CRITICALLY EVALUATE INFORMATION AND BUILD AN INFORMED SOCIETY.",2025-04-22
8704,2/26/2025,Department of State,COUNCIL OF AMERICAN OVERSEAS RESEARCH CENTERS,87000.0,87000.0,https://usaspending.gov/award/ASST_NON_SYE70024GR0007_1900,"TO IMPLEMENT, ""LAW ENFORCEMENT TRAINING TO COMBAT THE ILLICIT TRAFFICKING OF YEMENI CULTURAL PROPERTY"" PROJECT AIMS TO CREATE A YEMEN'S INAUGURAL ANTI-TRAFFICKING LAW ENFORCEMENT UNIT, WITH A FOCUS ON BUILDING THE CAPACITY OF PROFESSIONALS AND AGENCIES.",2025-04-22
8705,2/26/2025,Department of State,Heritage for Peace (Patrimonio Por La Paz),290000.0,248979.0,https://usaspending.gov/award/ASST_NON_SYE70024GR0008_1900,"TO RENOVATE AL-QAHIRA CASTLE INCLUDING, THE MAIN ENTRANCE,FORTIFYING THE SOUTHERN WALL, REINFORCING THE NORTHWEST WALL, AND THE RECONSTRUCTION OF A MUSEUM THAT WAS TRAGICALLY DESTROYED, ALONG WITH THE RECOVERY AND PRESERVATION OF ITS VALUABLE COLLECTION.",2025-04-22
8706,2/26/2025,Department of State,Center for International Humanitarian Law and Human Rights,29800.0,29800.0,https://usaspending.gov/award/ASST_NON_SYE70024GR0009_1900,"TO ENHANCE SECURITY AND JUDICIARY IN ADEN AND TAIZ BY PROVIDING HUMAN RIGHTS TRAINING, RAISING LEGAL AWARENESS IN POLICE STATIONS, AND IMPROVING CONDUCT TO REDUCE ABUSES.",2025-04-22
8707,2/26/2025,Department of State,Aden Again Cultural Foundation,51476.0,51476.0,https://usaspending.gov/award/ASST_NON_SYE70024GR0012_1900,TO EMPOWER FEMALE ARTISTS IN ADEN THROUGH TRAINING AND MENTORING IN THE CREATIVE ECONOMY AND PROJECT MANAGEMENT.,2025-04-22
8708,2/26/2025,Department of State,Marib Girls Development Foundation,62700.0,40566.0,https://usaspending.gov/award/ASST_NON_SYE70024GR0015_1900,"TO BUILD LEADERSHIP CAPACITY, FOSTER A GRASSROOTS ENTREPRENEURSHIP ECOSYSTEM, AND ENHANCE WOMEN'S PARTICIPATION THROUGH LOCAL TRAINING AND SUPPORT NETWORKS.",2025-04-22
8709,2/26/2025,Department of State,AMIDEAST,79955.0,79955.0,https://usaspending.gov/award/ASST_NON_SYE70024GR0018_1900,"TO BRIDGE THE GAP BETWEEN THE SKILLS YOUTH POSSESS AND THE NEEDS OF EMPLOYERS, EMPOWERING THEM TO CONTRIBUTE TO THEIR COMMUNITIES' ECONOMIC DEVELOPMENT.",2025-04-22
8710,2/26/2025,Department of State,PASS Foundation - Peace for Sustainable Societies,58000.0,29500.0,https://usaspending.gov/award/ASST_NON_SYE70024GR0021_1900,"TO GATHER ARTISTS IN ADEN FROM VARIOUS FIELDS (PAINTERS, SINGERS, DESIGNERS, POETS, SCREENWRITERS, WRITERS, ETC.) AND PROVIDE THEM WITH THE OPPORTUNITY TO SHARE THEIR MESSAGES WITH BROADER COMMUNITIES THROUGH PODCASTS.",2025-04-22
8711,2/26/2025,Department of State,Women's Entrepreneurship Access Centre (WEAC) Kuku Project,40000.0,40000.0,https://usaspending.gov/award/ASST_NON_SZA60024GR0022_1900,TO IMPLEMENT THE ACADEMY FOR WOMEN ENTREPRENEURS TO PROVIDE WOMEN WITH KNOWLEDGE NETWORKS AND ACCESS TO LAUNCH OR SCALE UP SUCCESSFUL BUSINESSES.,2025-04-22
8712,2/26/2025,Department of State,Zambia U.S. Exchange Alumni Association,25615.0,25615.0,https://usaspending.gov/award/ASST_NON_SZA60024GR0028_1900,ALUMNI ENGAGEMENT INNOVATION FUND - BEEKEEPING FOR WOMEN'S EQUALITY AND SUSTAINABILITY,2025-04-22
8713,2/26/2025,Department of State,Kucetekela Foundation,22000.0,8800.0,https://usaspending.gov/award/ASST_NON_SZA60024GR0029_1900,AMERICAN SPACES SUPPLIES AND MATERIALS CBU AND NIPA,2025-04-22
8714,2/26/2025,Department of State,Contact Trust Youth Association - CTYA,40000.0,16000.0,https://usaspending.gov/award/ASST_NON_SZA60024GR0039_1900,OVERCOMING PATRIARCHAL BARRIERS AMONG YOUNG WOMEN IN TRADITIONAL CHIEFDOMS,2025-04-22
8715,2/26/2025,Department of State,Mpulungu Youth Vision Centre,39511.0,15804.0,https://usaspending.gov/award/ASST_NON_SZA60024GR0044_1900,TO IMPLEMENT THE VOICES OF CHANGE: EMPOWERING YOUTHS AND WOMEN IN LOCAL GOVERNANCE AND DEMOCRACY,2025-04-22
8716,2/26/2025,Department of State,AgriTrain Initiative Zambia,3000.0,600.0,https://usaspending.gov/award/ASST_NON_SZA60024GR0052_1900,"EMPOWER COOPERATIVES IN ENTREPRENEURSHIP AND AGRICULTURAL DEVELOPMENT AND ENHANCE FOOD SECURITY, STRENGTHEN THE BUSINESS ENABLING ENVIRONMENT FOR COOPERATIVES IN KITWE AND LUSAKA RURAL.",2025-04-22
8717,2/26/2025,Department of State,Federation of Sign Language Interpreters and Translators of,2000.0,400.0,https://usaspending.gov/award/ASST_NON_SZA60024GR0055_1900,TO PROMOTE INCLUSION AND EXPAND OPPORTUNITIES FOR DEAF PEOPLE THROUGH A WELL ESTABLISHED AND GOVERNED SIGN LANGUAGE INTERPRETING PROFESSION IN ZAMBIA.,2025-04-22
8718,2/26/2025,Department of State,Youth Service Zambia,2000.0,400.0,https://usaspending.gov/award/ASST_NON_SZA60024GR0056_1900,"ENHANCING CIVIC EDUCATION, PROVIDING TRAINING AND MENTORSHIP PROMOTING INCLUSIVE POLITICAL PRACTICES, AND STRENGTHENING INSTITUTIONAL SUPPORT FOR YOUTH ENGAGEMENTS.",2025-04-22
8719,2/26/2025,Department of State,Young Volunteers for Environment Zambia,2000.0,2000.0,https://usaspending.gov/award/ASST_NON_SZA60024GR0057_1900,TO CONDUCT CAPACITY-BUILDING WORKSHOPS TO ADDRESS THE URGENT NEED FOR CLIMATE ACTION BY EDUCATING AND EMPOWERING THESE KEY GROUPS.,2025-04-22
8720,2/26/2025,Department of State,The Copperbelt Innovation Hub,2000.0,400.0,https://usaspending.gov/award/ASST_NON_SZA60024GR0075_1900,TO FOSTER AND NURTURE ENTREPRENEURIAL TALENT WITHIN ZAMBIA'S UNIVERSITY AND MINING COMMUNITIES.,2025-04-22
8721,2/26/2025,Department of State,Redacted,4438645.0,2550632.62,,Currently unavailable,2025-04-22
8722,2/26/2025,Department of State,Redacted,2100000.0,1796224.1,,Currently unavailable,2025-04-22
8723,2/26/2025,Department of State,Redacted,800000.0,476180.03,,Currently unavailable,2025-04-22
8724,2/26/2025,Department of State,Redacted,2200000.0,1483856.29,,Currently unavailable,2025-04-22
8725,2/26/2025,Department of State,Redacted,1000000.0,616092.0,,Currently unavailable,2025-04-22
8726,2/26/2025,Department of State,Redacted,500000.0,128671.69,,Currently unavailable,2025-04-22
8727,2/26/2025,Department of State,Redacted,499396.0,146155.0,,Currently unavailable,2025-04-22
8728,2/26/2025,Department of State,Redacted,1000000.0,1000000.0,,Currently unavailable,2025-04-22
8729,2/26/2025,Department of State,Redacted,750000.0,750000.0,,Currently unavailable,2025-04-22
8730,2/26/2025,Department of State,Redacted,750000.0,750000.0,,Currently unavailable,2025-04-22
8731,2/26/2025,Department of State,Redacted,463450.0,463450.0,,Currently unavailable,2025-04-22
8732,2/26/2025,Department of State,Redacted,100309.0,52621.98,,Currently unavailable,2025-04-22
8733,2/26/2025,Department of State,Redacted,212500.0,212500.0,,Currently unavailable,2025-04-22
8734,2/26/2025,Department of State,Redacted,1975308.0,903308.0,,Currently unavailable,2025-04-22
8735,2/26/2025,Department of State,Redacted,1975000.0,80778.93,,Currently unavailable,2025-04-22
8736,2/26/2025,Department of State,Redacted,1987540.0,921516.04,,Currently unavailable,2025-04-22
8737,2/26/2025,Department of State,Redacted,1070731.0,222131.42,,Currently unavailable,2025-04-22
8738,2/26/2025,Department of State,Redacted,1040740.0,208920.0,,Currently unavailable,2025-04-22
8739,2/26/2025,Department of State,Redacted,1000000.0,397000.0,,Currently unavailable,2025-04-22
8740,2/26/2025,Department of State,Redacted,987654.0,136406.74,,Currently unavailable,2025-04-22
8741,2/26/2025,Department of State,Redacted,925000.0,175000.0,,Currently unavailable,2025-04-22
8742,2/26/2025,Department of State,Redacted,249997.0,192425.11,,Currently unavailable,2025-04-22
8743,2/26/2025,Department of State,Redacted,136296.0,136296.0,,Currently unavailable,2025-04-22
8744,2/26/2025,Department of State,Redacted,543087.0,185015.5,,Currently unavailable,2025-04-22
8745,2/26/2025,Department of State,Redacted,444334.0,0.0,,Currently unavailable,2025-04-22
8746,2/26/2025,Department of State,Redacted,13363942.0,5356039.71,,Currently unavailable,2025-04-22
8747,2/26/2025,Department of State,Redacted,269999.0,0.0,,Currently unavailable,2025-04-22
8748,2/26/2025,Department of State,Redacted,1200000.0,463200.0,,Currently unavailable,2025-04-22
8749,2/26/2025,Department of State,Redacted,1500000.0,720800.0,,Currently unavailable,2025-04-22
8750,2/26/2025,Department of State,Redacted,530000.0,310250.0,,Currently unavailable,2025-04-22
8751,2/26/2025,Department of State,Redacted,1000000.0,713086.43,,Currently unavailable,2025-04-22
8752,2/26/2025,Department of State,Redacted,1973359.0,1973359.0,,Currently unavailable,2025-04-22
8753,2/26/2025,Department of State,Redacted,500000.0,500000.0,,Currently unavailable,2025-04-22
8754,2/26/2025,Department of State,Redacted,300000.0,300000.0,,Currently unavailable,2025-04-22
8755,2/26/2025,Department of State,Redacted,700000.0,600906.8,,Currently unavailable,2025-04-22
8756,2/26/2025,Department of State,Redacted,1407850.0,1363050.0,,Currently unavailable,2025-04-22
8757,2/26/2025,Department of State,Redacted,1350000.0,1301600.0,,Currently unavailable,2025-04-22
8758,2/26/2025,Department of State,Redacted,1100000.0,1000000.0,,Currently unavailable,2025-04-22
8759,2/26/2025,Department of State,Redacted,750000.0,711700.0,,Currently unavailable,2025-04-22
8760,2/26/2025,Department of State,Redacted,493339.0,463155.0,,Currently unavailable,2025-04-22
8761,2/26/2025,Department of State,Redacted,12000.0,12000.0,,Currently unavailable,2025-04-22
8762,2/26/2025,Department of State,Redacted,168086.0,168085.66,https://usaspending.gov/award/ASST_NON_SKE50024GR0040_1900,FACILITATE A PARTNERSHIP BETWEEN KENYAN UNIVERSITIES AND NORTHEASTERN UNIVERSITY TO DESIGN AND IMPLEMENT A TECHNICAL CAPACITY ENHANCEMENT IN COMPUTER SCIENCE TO BUILD COMPUTATIONAL EXPERTISE IN KENYA,2025-04-22
8763,2/26/2025,Department of State,Redacted,154130.0,154130.0,https://usaspending.gov/award/ASST_NON_SKE50024GR0044_1900,PROMOTE CROSS-CULTURAL COLLABORATION AND INNOVATION BY TRAINING U.S AND KENYAN UNIVERSITY STUDENTS IN HUMAN-CENTERED DESIGN. THIS INITIATIVE WILL HELP THEM DEVELOP VIABLE ICT SOLUTIONS FOR GLOBAL CHALLENGES AND ESTABLISH THE KENYA-US COLLABORATIVE DESIGN,2025-04-22
8764,2/26/2025,Department of State,Redacted,3640607.0,258824.67,,Currently unavailable,2025-04-22
8765,2/26/2025,Department of State,Redacted,940741.0,43141.09,,Currently unavailable,2025-04-22
8766,2/26/2025,Department of State,Redacted,2637000.0,680095.35,,Currently unavailable,2025-04-22
8767,2/26/2025,Department of State,Redacted,979580.0,0.0,,Currently unavailable,2025-04-22
8768,2/26/2025,Department of State,Redacted,25298782.0,3173666.06,,Currently unavailable,2025-04-22
8769,2/26/2025,Department of State,Redacted,57980.0,57980.0,,Currently unavailable,2025-04-22
8770,2/26/2025,Department of State,Redacted,25225.0,0.0,,Currently unavailable,2025-04-22
